date,city,price
1989-10-01,NV-Las Vegas,74.27
1989-10-01,NY-New York,82.36
1989-10-01,OH-Cleveland,65.23
1989-10-01,OR-Portland,47.67
1989-10-01,TX-Dallas,
1989-10-01,WA-Seattle,
1989-10-01,Composite-10,82.44
1989-10-01,Composite-20,
1989-10-01,National-US,76.49
1989-11-01,AZ-Phoenix,66.52
1989-11-01,CA-Los Angeles,99.29
1989-11-01,CA-San Diego,83.0
1989-11-01,CA-San Francisco,73.25
1989-11-01,CO-Denver,48.18
1989-11-01,DC-Washington,92.45
1989-11-01,FL-Miami,78.51
1989-11-01,FL-Tampa,82.29
1989-11-01,GA-Atlanta,
1989-11-01,IL-Chicago,69.57
1989-11-01,MA-Boston,73.31
1989-11-01,MI-Detroit,
1989-11-01,MN-Minneapolis,64.42
1989-11-01,NC-Charlotte,72.16
1989-11-01,NV-Las Vegas,74.74
1989-11-01,NY-New York,81.85
1989-11-01,OH-Cleveland,64.74
1989-11-01,OR-Portland,47.88
1989-11-01,TX-Dallas,
1989-11-01,WA-Seattle,
1989-11-01,Composite-10,82.43
1989-11-01,Composite-20,
1989-11-01,National-US,76.52
1989-12-01,AZ-Phoenix,66.41
1989-12-01,CA-Los Angeles,99.88
1989-12-01,CA-San Diego,83.55
1989-12-01,CA-San Francisco,73.02
1989-12-01,CO-Denver,48.06
1989-12-01,DC-Washington,92.64
1989-12-01,FL-Miami,78.74
1989-12-01,FL-Tampa,82.05
1989-12-01,GA-Atlanta,
1989-12-01,IL-Chicago,68.91
1989-12-01,MA-Boston,73.02
1989-12-01,MI-Detroit,
1989-12-01,MN-Minneapolis,64.35
1989-12-01,NC-Charlotte,72.48
1989-12-01,NV-Las Vegas,74.99
1989-12-01,NY-New York,81.32
1989-12-01,OH-Cleveland,64.94
1989-12-01,OR-Portland,48.67
1989-12-01,TX-Dallas,
1989-12-01,WA-Seattle,
1989-12-01,Composite-10,82.35
1989-12-01,Composite-20,
1989-12-01,National-US,76.5
1990-01-01,AZ-Phoenix,66.56
1990-01-01,CA-Los Angeles,100.23
1990-01-01,CA-San Diego,83.77
1990-01-01,CA-San Francisco,72.87
1990-01-01,CO-Denver,47.98
1990-01-01,DC-Washington,92.99
1990-01-01,FL-Miami,79.2
1990-01-01,FL-Tampa,82.26
1990-01-01,GA-Atlanta,
1990-01-01,IL-Chicago,68.5
1990-01-01,MA-Boston,72.76
1990-01-01,MI-Detroit,
1990-01-01,MN-Minneapolis,63.84
1990-01-01,NC-Charlotte,72.69
1990-01-01,NV-Las Vegas,75.46
1990-01-01,NY-New York,80.89
1990-01-01,OH-Cleveland,64.78
1990-01-01,OR-Portland,49.42
1990-01-01,TX-Dallas,
1990-01-01,WA-Seattle,58.23
1990-01-01,Composite-10,82.29
1990-01-01,Composite-20,
1990-01-01,National-US,76.53
1990-02-01,AZ-Phoenix,66.51
1990-02-01,CA-Los Angeles,100.15
1990-02-01,CA-San Diego,84.08
1990-02-01,CA-San Francisco,72.95
1990-02-01,CO-Denver,48.08
1990-02-01,DC-Washington,93.18
1990-02-01,FL-Miami,79.48
1990-02-01,FL-Tampa,82.42
1990-02-01,GA-Atlanta,
1990-02-01,IL-Chicago,68.06
1990-02-01,MA-Boston,72.28
1990-02-01,MI-Detroit,
1990-02-01,MN-Minneapolis,63.66
1990-02-01,NC-Charlotte,72.92
1990-02-01,NV-Las Vegas,75.14
1990-02-01,NY-New York,80.53
1990-02-01,OH-Cleveland,65.13
1990-02-01,OR-Portland,50.27
1990-02-01,TX-Dallas,
1990-02-01,WA-Seattle,59.98
1990-02-01,Composite-10,82.15
1990-02-01,Composite-20,
1990-02-01,National-US,76.59
1990-03-01,AZ-Phoenix,66.44
1990-03-01,CA-Los Angeles,100.02
1990-03-01,CA-San Diego,84.43
1990-03-01,CA-San Francisco,73.5
1990-03-01,CO-Denver,48.29
1990-03-01,DC-Washington,93.02
1990-03-01,FL-Miami,79.3
1990-03-01,FL-Tampa,83.03
1990-03-01,GA-Atlanta,
1990-03-01,IL-Chicago,68.68
1990-03-01,MA-Boston,71.19
1990-03-01,MI-Detroit,
1990-03-01,MN-Minneapolis,63.98
1990-03-01,NC-Charlotte,72.99
1990-03-01,NV-Las Vegas,76.08
1990-03-01,NY-New York,79.99
1990-03-01,OH-Cleveland,65.44
1990-03-01,OR-Portland,50.25
1990-03-01,TX-Dallas,
1990-03-01,WA-Seattle,62.29
1990-03-01,Composite-10,82.02
1990-03-01,Composite-20,
1990-03-01,National-US,76.79
1990-04-01,AZ-Phoenix,66.48
1990-04-01,CA-Los Angeles,99.99
1990-04-01,CA-San Diego,85.09
1990-04-01,CA-San Francisco,74.57
1990-04-01,CO-Denver,48.4
1990-04-01,DC-Washington,93.22
1990-04-01,FL-Miami,79.24
1990-04-01,FL-Tampa,82.64
1990-04-01,GA-Atlanta,
1990-04-01,IL-Chicago,69.43
1990-04-01,MA-Boston,70.91
1990-04-01,MI-Detroit,
1990-04-01,MN-Minneapolis,64.44
1990-04-01,NC-Charlotte,73.18
1990-04-01,NV-Las Vegas,76.77
1990-04-01,NY-New York,79.34
1990-04-01,OH-Cleveland,66.51
1990-04-01,OR-Portland,51.09
1990-04-01,TX-Dallas,
1990-04-01,WA-Seattle,65.09
1990-04-01,Composite-10,82.05
1990-04-01,Composite-20,
1990-04-01,National-US,77.04
1990-05-01,AZ-Phoenix,66.44
1990-05-01,CA-Los Angeles,99.79
1990-05-01,CA-San Diego,85.53
1990-05-01,CA-San Francisco,75.12
1990-05-01,CO-Denver,48.4
1990-05-01,DC-Washington,93.01
1990-05-01,FL-Miami,79.33
1990-05-01,FL-Tampa,82.76
1990-05-01,GA-Atlanta,
1990-05-01,IL-Chicago,69.97
1990-05-01,MA-Boston,70.42
1990-05-01,MI-Detroit,
1990-05-01,MN-Minneapolis,64.73
1990-05-01,NC-Charlotte,73.5
1990-05-01,NV-Las Vegas,77.59
1990-05-01,NY-New York,79.05
1990-05-01,OH-Cleveland,67.07
1990-05-01,OR-Portland,51.89
1990-05-01,TX-Dallas,
1990-05-01,WA-Seattle,66.82
1990-05-01,Composite-10,82.01
1990-05-01,Composite-20,
1990-05-01,National-US,77.3
1990-06-01,AZ-Phoenix,66.56
1990-06-01,CA-Los Angeles,100.24
1990-06-01,CA-San Diego,86.01
1990-06-01,CA-San Francisco,75.15
1990-06-01,CO-Denver,48.75
1990-06-01,DC-Washington,92.95
1990-06-01,FL-Miami,79.78
1990-06-01,FL-Tampa,82.57
1990-06-01,GA-Atlanta,
1990-06-01,IL-Chicago,70.62
1990-06-01,MA-Boston,70.14
1990-06-01,MI-Detroit,
1990-06-01,MN-Minneapolis,64.72
1990-06-01,NC-Charlotte,74.1
1990-06-01,NV-Las Vegas,78.34
1990-06-01,NY-New York,78.96
1990-06-01,OH-Cleveland,67.94
1990-06-01,OR-Portland,53.54
1990-06-01,TX-Dallas,
1990-06-01,WA-Seattle,68.06
1990-06-01,Composite-10,82.19
1990-06-01,Composite-20,
1990-06-01,National-US,77.5
1990-07-01,AZ-Phoenix,66.61
1990-07-01,CA-Los Angeles,100.05
1990-07-01,CA-San Diego,86.02
1990-07-01,CA-San Francisco,74.81
1990-07-01,CO-Denver,48.84
1990-07-01,DC-Washington,92.81
1990-07-01,FL-Miami,80.03
1990-07-01,FL-Tampa,82.84
1990-07-01,GA-Atlanta,
1990-07-01,IL-Chicago,71.23
1990-07-01,MA-Boston,69.84
1990-07-01,MI-Detroit,
1990-07-01,MN-Minneapolis,64.63
1990-07-01,NC-Charlotte,74.12
1990-07-01,NV-Las Vegas,79.53
1990-07-01,NY-New York,78.78
1990-07-01,OH-Cleveland,68.46
1990-07-01,OR-Portland,54.72
1990-07-01,TX-Dallas,
1990-07-01,WA-Seattle,68.3
1990-07-01,Composite-10,82.1
1990-07-01,Composite-20,
1990-07-01,National-US,77.56
1990-08-01,AZ-Phoenix,66.58
1990-08-01,CA-Los Angeles,99.99
1990-08-01,CA-San Diego,85.86
1990-08-01,CA-San Francisco,74.45
1990-08-01,CO-Denver,48.99
1990-08-01,DC-Washington,92.35
1990-08-01,FL-Miami,80.11
1990-08-01,FL-Tampa,82.67
1990-08-01,GA-Atlanta,
1990-08-01,IL-Chicago,71.48
1990-08-01,MA-Boston,69.56
1990-08-01,MI-Detroit,
1990-08-01,MN-Minneapolis,64.34
1990-08-01,NC-Charlotte,74.33
1990-08-01,NV-Las Vegas,80.95
1990-08-01,NY-New York,78.21
1990-08-01,OH-Cleveland,68.95
1990-08-01,OR-Portland,56.02
1990-08-01,TX-Dallas,
1990-08-01,WA-Seattle,68.61
1990-08-01,Composite-10,81.86
1990-08-01,Composite-20,
1990-08-01,National-US,77.47
1990-09-01,AZ-Phoenix,66.25
1990-09-01,CA-Los Angeles,99.26
1990-09-01,CA-San Diego,85.76
1990-09-01,CA-San Francisco,74.24
1990-09-01,CO-Denver,48.98
1990-09-01,DC-Washington,91.81
1990-09-01,FL-Miami,79.94
1990-09-01,FL-Tampa,82.17
1990-09-01,GA-Atlanta,
1990-09-01,IL-Chicago,71.61
1990-09-01,MA-Boston,69.3
1990-09-01,MI-Detroit,
1990-09-01,MN-Minneapolis,64.26
1990-09-01,NC-Charlotte,74.09
1990-09-01,NV-Las Vegas,81.64
1990-09-01,NY-New York,77.41
1990-09-01,OH-Cleveland,69.11
1990-09-01,OR-Portland,57.02
1990-09-01,TX-Dallas,
1990-09-01,WA-Seattle,68.13
1990-09-01,Composite-10,81.39
1990-09-01,Composite-20,
1990-09-01,National-US,77.22
1990-10-01,AZ-Phoenix,65.93
1990-10-01,CA-Los Angeles,98.66
1990-10-01,CA-San Diego,85.32
1990-10-01,CA-San Francisco,73.44
1990-10-01,CO-Denver,48.86
1990-10-01,DC-Washington,91.48
1990-10-01,FL-Miami,79.67
1990-10-01,FL-Tampa,81.73
1990-10-01,GA-Atlanta,
1990-10-01,IL-Chicago,70.99
1990-10-01,MA-Boston,68.72
1990-10-01,MI-Detroit,
1990-10-01,MN-Minneapolis,64.51
1990-10-01,NC-Charlotte,74.12
1990-10-01,NV-Las Vegas,82.41
1990-10-01,NY-New York,76.8
1990-10-01,OH-Cleveland,68.97
1990-10-01,OR-Portland,57.39
1990-10-01,TX-Dallas,
1990-10-01,WA-Seattle,67.59
1990-10-01,Composite-10,80.84
1990-10-01,Composite-20,
1990-10-01,National-US,76.91
1990-11-01,AZ-Phoenix,65.41
1990-11-01,CA-Los Angeles,97.36
1990-11-01,CA-San Diego,84.98
1990-11-01,CA-San Francisco,72.58
1990-11-01,CO-Denver,48.78
1990-11-01,DC-Washington,91.08
1990-11-01,FL-Miami,79.75
1990-11-01,FL-Tampa,81.57
1990-11-01,GA-Atlanta,
1990-11-01,IL-Chicago,70.73
1990-11-01,MA-Boston,67.36
1990-11-01,MI-Detroit,
1990-11-01,MN-Minneapolis,64.4
1990-11-01,NC-Charlotte,73.36
1990-11-01,NV-Las Vegas,81.85
1990-11-01,NY-New York,76.14
1990-11-01,OH-Cleveland,68.86
1990-11-01,OR-Portland,57.27
1990-11-01,TX-Dallas,
1990-11-01,WA-Seattle,66.88
1990-11-01,Composite-10,80.09
1990-11-01,Composite-20,
1990-11-01,National-US,76.37
1990-12-01,AZ-Phoenix,65.36
1990-12-01,CA-Los Angeles,96.54
1990-12-01,CA-San Diego,83.93
1990-12-01,CA-San Francisco,71.47
1990-12-01,CO-Denver,48.53
1990-12-01,DC-Washington,90.74
1990-12-01,FL-Miami,79.41
1990-12-01,FL-Tampa,81.71
1990-12-01,GA-Atlanta,
1990-12-01,IL-Chicago,70.08
1990-12-01,MA-Boston,66.13
1990-12-01,MI-Detroit,
1990-12-01,MN-Minneapolis,64.5
1990-12-01,NC-Charlotte,73.46
1990-12-01,NV-Las Vegas,81.78
1990-12-01,NY-New York,75.6
1990-12-01,OH-Cleveland,68.52
1990-12-01,OR-Portland,56.72
1990-12-01,TX-Dallas,
1990-12-01,WA-Seattle,66.38
1990-12-01,Composite-10,79.38
1990-12-01,Composite-20,
1990-12-01,National-US,75.97
1991-01-01,AZ-Phoenix,65.26
1991-01-01,CA-Los Angeles,95.28
1991-01-01,CA-San Diego,83.13
1991-01-01,CA-San Francisco,71.17
1991-01-01,CO-Denver,48.67
1991-01-01,DC-Washington,89.38
1991-01-01,FL-Miami,79.08
1991-01-01,FL-Tampa,81.75
1991-01-01,GA-Atlanta,69.61
1991-01-01,IL-Chicago,70.04
1991-01-01,MA-Boston,64.97
1991-01-01,MI-Detroit,58.24
1991-01-01,MN-Minneapolis,64.21
1991-01-01,NC-Charlotte,73.32
1991-01-01,NV-Las Vegas,80.96
1991-01-01,NY-New York,74.59
1991-01-01,OH-Cleveland,68.24
1991-01-01,OR-Portland,56.53
1991-01-01,TX-Dallas,
1991-01-01,WA-Seattle,65.53
1991-01-01,Composite-10,78.53
1991-01-01,Composite-20,
1991-01-01,National-US,75.53
1991-02-01,AZ-Phoenix,65.29
1991-02-01,CA-Los Angeles,94.12
1991-02-01,CA-San Diego,81.87
1991-02-01,CA-San Francisco,70.27
1991-02-01,CO-Denver,48.68
1991-02-01,DC-Washington,88.8
1991-02-01,FL-Miami,78.55
1991-02-01,FL-Tampa,81.76
1991-02-01,GA-Atlanta,69.17
1991-02-01,IL-Chicago,70.5
1991-02-01,MA-Boston,64.17
1991-02-01,MI-Detroit,57.76
1991-02-01,MN-Minneapolis,64.2
1991-02-01,NC-Charlotte,73.26
1991-02-01,NV-Las Vegas,81.58
1991-02-01,NY-New York,73.69
1991-02-01,OH-Cleveland,67.96
1991-02-01,OR-Portland,56.94
1991-02-01,TX-Dallas,
1991-02-01,WA-Seattle,64.6
1991-02-01,Composite-10,77.77
1991-02-01,Composite-20,
1991-02-01,National-US,75.25
1991-03-01,AZ-Phoenix,64.6
1991-03-01,CA-Los Angeles,92.83
1991-03-01,CA-San Diego,80.89
1991-03-01,CA-San Francisco,69.56
1991-03-01,CO-Denver,48.85
1991-03-01,DC-Washington,87.59
1991-03-01,FL-Miami,78.44
1991-03-01,FL-Tampa,81.43
1991-03-01,GA-Atlanta,69.05
1991-03-01,IL-Chicago,70.63
1991-03-01,MA-Boston,63.57
1991-03-01,MI-Detroit,57.63
1991-03-01,MN-Minneapolis,64.19
1991-03-01,NC-Charlotte,72.75
1991-03-01,NV-Las Vegas,81.65
1991-03-01,NY-New York,72.87
1991-03-01,OH-Cleveland,68.18
1991-03-01,OR-Portland,58.03
1991-03-01,TX-Dallas,
1991-03-01,WA-Seattle,64.47
1991-03-01,Composite-10,77.0
1991-03-01,Composite-20,
1991-03-01,National-US,75.14
1991-04-01,AZ-Phoenix,64.35
1991-04-01,CA-Los Angeles,92.83
1991-04-01,CA-San Diego,80.73
1991-04-01,CA-San Francisco,69.46
1991-04-01,CO-Denver,49.2
1991-04-01,DC-Washington,87.56
1991-04-01,FL-Miami,78.55
1991-04-01,FL-Tampa,81.46
1991-04-01,GA-Atlanta,69.4
1991-04-01,IL-Chicago,71.09
1991-04-01,MA-Boston,63.35
1991-04-01,MI-Detroit,57.85
1991-04-01,MN-Minneapolis,64.3
1991-04-01,NC-Charlotte,72.88
1991-04-01,NV-Las Vegas,81.67
1991-04-01,NY-New York,72.29
1991-04-01,OH-Cleveland,69.1
1991-04-01,OR-Portland,58.39
1991-04-01,TX-Dallas,
1991-04-01,WA-Seattle,65.09
1991-04-01,Composite-10,76.86
1991-04-01,Composite-20,
1991-04-01,National-US,75.32
1991-05-01,AZ-Phoenix,64.37
1991-05-01,CA-Los Angeles,93.37
1991-05-01,CA-San Diego,81.41
1991-05-01,CA-San Francisco,70.13
1991-05-01,CO-Denver,49.51
1991-05-01,DC-Washington,88.61
1991-05-01,FL-Miami,77.95
1991-05-01,FL-Tampa,81.33
1991-05-01,GA-Atlanta,69.69
1991-05-01,IL-Chicago,71.36
1991-05-01,MA-Boston,63.84
1991-05-01,MI-Detroit,58.36
1991-05-01,MN-Minneapolis,64.75
1991-05-01,NC-Charlotte,73.26
1991-05-01,NV-Las Vegas,82.02
1991-05-01,NY-New York,72.63
1991-05-01,OH-Cleveland,69.92
1991-05-01,OR-Portland,58.9
1991-05-01,TX-Dallas,
1991-05-01,WA-Seattle,66.03
1991-05-01,Composite-10,77.31
1991-05-01,Composite-20,
1991-05-01,National-US,75.77
1991-06-01,AZ-Phoenix,64.88
1991-06-01,CA-Los Angeles,94.25
1991-06-01,CA-San Diego,82.2
1991-06-01,CA-San Francisco,70.83
1991-06-01,CO-Denver,50.09
1991-06-01,DC-Washington,89.28
1991-06-01,FL-Miami,78.49
1991-06-01,FL-Tampa,81.77
1991-06-01,GA-Atlanta,70.14
1991-06-01,IL-Chicago,71.66
1991-06-01,MA-Boston,64.25
1991-06-01,MI-Detroit,58.9
1991-06-01,MN-Minneapolis,64.95
1991-06-01,NC-Charlotte,73.49
1991-06-01,NV-Las Vegas,81.91
1991-06-01,NY-New York,73.5
1991-06-01,OH-Cleveland,70.55
1991-06-01,OR-Portland,59.54
1991-06-01,TX-Dallas,
1991-06-01,WA-Seattle,66.68
1991-06-01,Composite-10,78.02
1991-06-01,Composite-20,
1991-06-01,National-US,76.26
1991-07-01,AZ-Phoenix,65.5
1991-07-01,CA-Los Angeles,94.85
1991-07-01,CA-San Diego,82.59
1991-07-01,CA-San Francisco,71.39
1991-07-01,CO-Denver,50.55
1991-07-01,DC-Washington,89.57
1991-07-01,FL-Miami,78.64
1991-07-01,FL-Tampa,81.85
1991-07-01,GA-Atlanta,70.12
1991-07-01,IL-Chicago,72.16
1991-07-01,MA-Boston,64.49
1991-07-01,MI-Detroit,59.29
1991-07-01,MN-Minneapolis,65.65
1991-07-01,NC-Charlotte,73.61
1991-07-01,NV-Las Vegas,83.35
1991-07-01,NY-New York,74.39
1991-07-01,OH-Cleveland,71.09
1991-07-01,OR-Portland,59.89
1991-07-01,TX-Dallas,
1991-07-01,WA-Seattle,66.93
1991-07-01,Composite-10,78.61
1991-07-01,Composite-20,
1991-07-01,National-US,76.51
1991-08-01,AZ-Phoenix,65.87
1991-08-01,CA-Los Angeles,95.21
1991-08-01,CA-San Diego,82.47
1991-08-01,CA-San Francisco,71.52
1991-08-01,CO-Denver,50.86
1991-08-01,DC-Washington,89.13
1991-08-01,FL-Miami,79.56
1991-08-01,FL-Tampa,82.1
1991-08-01,GA-Atlanta,70.48
1991-08-01,IL-Chicago,72.62
1991-08-01,MA-Boston,64.79
1991-08-01,MI-Detroit,59.65
1991-08-01,MN-Minneapolis,65.94
1991-08-01,NC-Charlotte,73.59
1991-08-01,NV-Las Vegas,84.07
1991-08-01,NY-New York,74.9
1991-08-01,OH-Cleveland,71.31
1991-08-01,OR-Portland,60.17
1991-08-01,TX-Dallas,
1991-08-01,WA-Seattle,67.04
1991-08-01,Composite-10,78.93
1991-08-01,Composite-20,
1991-08-01,National-US,76.59
1991-09-01,AZ-Phoenix,66.04
1991-09-01,CA-Los Angeles,94.92
1991-09-01,CA-San Diego,82.2
1991-09-01,CA-San Francisco,71.55
1991-09-01,CO-Denver,50.9
1991-09-01,DC-Washington,88.82
1991-09-01,FL-Miami,79.27
1991-09-01,FL-Tampa,81.65
1991-09-01,GA-Atlanta,70.35
1991-09-01,IL-Chicago,72.59
1991-09-01,MA-Boston,64.83
1991-09-01,MI-Detroit,59.7
1991-09-01,MN-Minneapolis,66.14
1991-09-01,NC-Charlotte,73.38
1991-09-01,NV-Las Vegas,85.46
1991-09-01,NY-New York,75.06
1991-09-01,OH-Cleveland,71.65
1991-09-01,OR-Portland,60.2
1991-09-01,TX-Dallas,
1991-09-01,WA-Seattle,66.99
1991-09-01,Composite-10,78.88
1991-09-01,Composite-20,
1991-09-01,National-US,76.58
1991-10-01,AZ-Phoenix,65.84
1991-10-01,CA-Los Angeles,94.51
1991-10-01,CA-San Diego,82.02
1991-10-01,CA-San Francisco,71.21
1991-10-01,CO-Denver,50.99
1991-10-01,DC-Washington,88.62
1991-10-01,FL-Miami,79.31
1991-10-01,FL-Tampa,81.52
1991-10-01,GA-Atlanta,70.29
1991-10-01,IL-Chicago,72.43
1991-10-01,MA-Boston,64.71
1991-10-01,MI-Detroit,59.84
1991-10-01,MN-Minneapolis,65.73
1991-10-01,NC-Charlotte,73.58
1991-10-01,NV-Las Vegas,83.81
1991-10-01,NY-New York,75.01
1991-10-01,OH-Cleveland,71.52
1991-10-01,OR-Portland,60.64
1991-10-01,TX-Dallas,
1991-10-01,WA-Seattle,66.48
1991-10-01,Composite-10,78.68
1991-10-01,Composite-20,
1991-10-01,National-US,76.29
1991-11-01,AZ-Phoenix,66.1
1991-11-01,CA-Los Angeles,93.67
1991-11-01,CA-San Diego,81.76
1991-11-01,CA-San Francisco,70.69
1991-11-01,CO-Denver,51.03
1991-11-01,DC-Washington,88.75
1991-11-01,FL-Miami,79.29
1991-11-01,FL-Tampa,81.69
1991-11-01,GA-Atlanta,70.09
1991-11-01,IL-Chicago,72.23
1991-11-01,MA-Boston,64.05
1991-11-01,MI-Detroit,59.71
1991-11-01,MN-Minneapolis,65.68
1991-11-01,NC-Charlotte,73.52
1991-11-01,NV-Las Vegas,81.98
1991-11-01,NY-New York,74.84
1991-11-01,OH-Cleveland,71.42
1991-11-01,OR-Portland,60.59
1991-11-01,TX-Dallas,
1991-11-01,WA-Seattle,66.13
1991-11-01,Composite-10,78.31
1991-11-01,Composite-20,
1991-11-01,National-US,76.04
1991-12-01,AZ-Phoenix,65.95
1991-12-01,CA-Los Angeles,93.01
1991-12-01,CA-San Diego,81.14
1991-12-01,CA-San Francisco,70.05
1991-12-01,CO-Denver,51.08
1991-12-01,DC-Washington,88.29
1991-12-01,FL-Miami,79.09
1991-12-01,FL-Tampa,81.75
1991-12-01,GA-Atlanta,69.9
1991-12-01,IL-Chicago,72.45
1991-12-01,MA-Boston,63.69
1991-12-01,MI-Detroit,59.78
1991-12-01,MN-Minneapolis,65.81
1991-12-01,NC-Charlotte,73.8
1991-12-01,NV-Las Vegas,82.87
1991-12-01,NY-New York,74.74
1991-12-01,OH-Cleveland,71.0
1991-12-01,OR-Portland,61.08
1991-12-01,TX-Dallas,
1991-12-01,WA-Seattle,65.7
1991-12-01,Composite-10,77.99
1991-12-01,Composite-20,
1991-12-01,National-US,75.84
1992-01-01,AZ-Phoenix,66.01
1992-01-01,CA-Los Angeles,92.45
1992-01-01,CA-San Diego,80.48
1992-01-01,CA-San Francisco,69.67
1992-01-01,CO-Denver,51.25
1992-01-01,DC-Washington,88.25
1992-01-01,FL-Miami,79.1
1992-01-01,FL-Tampa,81.49
1992-01-01,GA-Atlanta,70.05
1992-01-01,IL-Chicago,72.71
1992-01-01,MA-Boston,63.18
1992-01-01,MI-Detroit,59.56
1992-01-01,MN-Minneapolis,65.65
1992-01-01,NC-Charlotte,73.58
1992-01-01,NV-Las Vegas,82.85
1992-01-01,NY-New York,74.59
1992-01-01,OH-Cleveland,71.16
1992-01-01,OR-Portland,61.4
1992-01-01,TX-Dallas,
1992-01-01,WA-Seattle,65.61
1992-01-01,Composite-10,77.74
1992-01-01,Composite-20,
1992-01-01,National-US,75.7
1992-02-01,AZ-Phoenix,65.88
1992-02-01,CA-Los Angeles,91.97
1992-02-01,CA-San Diego,79.87
1992-02-01,CA-San Francisco,69.48
1992-02-01,CO-Denver,51.94
1992-02-01,DC-Washington,87.75
1992-02-01,FL-Miami,78.51
1992-02-01,FL-Tampa,80.4
1992-02-01,GA-Atlanta,69.88
1992-02-01,IL-Chicago,73.19
1992-02-01,MA-Boston,62.94
1992-02-01,MI-Detroit,59.47
1992-02-01,MN-Minneapolis,66.19
1992-02-01,NC-Charlotte,73.56
1992-02-01,NV-Las Vegas,83.09
1992-02-01,NY-New York,74.38
1992-02-01,OH-Cleveland,71.22
1992-02-01,OR-Portland,61.54
1992-02-01,TX-Dallas,
1992-02-01,WA-Seattle,65.54
1992-02-01,Composite-10,77.51
1992-02-01,Composite-20,
1992-02-01,National-US,75.66
1992-03-01,AZ-Phoenix,65.93
1992-03-01,CA-Los Angeles,90.97
1992-03-01,CA-San Diego,79.98
1992-03-01,CA-San Francisco,69.17
1992-03-01,CO-Denver,52.83
1992-03-01,DC-Washington,87.97
1992-03-01,FL-Miami,78.6
1992-03-01,FL-Tampa,80.27
1992-03-01,GA-Atlanta,69.96
1992-03-01,IL-Chicago,73.51
1992-03-01,MA-Boston,62.97
1992-03-01,MI-Detroit,59.56
1992-03-01,MN-Minneapolis,66.6
1992-03-01,NC-Charlotte,73.29
1992-03-01,NV-Las Vegas,82.66
1992-03-01,NY-New York,74.27
1992-03-01,OH-Cleveland,71.74
1992-03-01,OR-Portland,61.57
1992-03-01,TX-Dallas,
1992-03-01,WA-Seattle,66.18
1992-03-01,Composite-10,77.31
1992-03-01,Composite-20,
1992-03-01,National-US,75.82
1992-04-01,AZ-Phoenix,65.83
1992-04-01,CA-Los Angeles,90.58
1992-04-01,CA-San Diego,80.18
1992-04-01,CA-San Francisco,69.26
1992-04-01,CO-Denver,53.48
1992-04-01,DC-Washington,88.43
1992-04-01,FL-Miami,78.98
1992-04-01,FL-Tampa,80.63
1992-04-01,GA-Atlanta,69.91
1992-04-01,IL-Chicago,72.97
1992-04-01,MA-Boston,63.69
1992-04-01,MI-Detroit,60.16
1992-04-01,MN-Minneapolis,67.0
1992-04-01,NC-Charlotte,73.25
1992-04-01,NV-Las Vegas,82.47
1992-04-01,NY-New York,74.4
1992-04-01,OH-Cleveland,72.16
1992-04-01,OR-Portland,61.8
1992-04-01,TX-Dallas,
1992-04-01,WA-Seattle,66.87
1992-04-01,Composite-10,77.36
1992-04-01,Composite-20,
1992-04-01,National-US,76.08
1992-05-01,AZ-Phoenix,66.02
1992-05-01,CA-Los Angeles,90.4
1992-05-01,CA-San Diego,80.4
1992-05-01,CA-San Francisco,69.86
1992-05-01,CO-Denver,53.79
1992-05-01,DC-Washington,88.97
1992-05-01,FL-Miami,79.42
1992-05-01,FL-Tampa,81.05
1992-05-01,GA-Atlanta,70.28
1992-05-01,IL-Chicago,73.36
1992-05-01,MA-Boston,64.09
1992-05-01,MI-Detroit,60.61
1992-05-01,MN-Minneapolis,67.08
1992-05-01,NC-Charlotte,73.45
1992-05-01,NV-Las Vegas,82.89
1992-05-01,NY-New York,74.69
1992-05-01,OH-Cleveland,72.7
1992-05-01,OR-Portland,62.24
1992-05-01,TX-Dallas,
1992-05-01,WA-Seattle,67.57
1992-05-01,Composite-10,77.62
1992-05-01,Composite-20,
1992-05-01,National-US,76.4
1992-06-01,AZ-Phoenix,66.08
1992-06-01,CA-Los Angeles,90.41
1992-06-01,CA-San Diego,80.27
1992-06-01,CA-San Francisco,70.02
1992-06-01,CO-Denver,54.18
1992-06-01,DC-Washington,89.24
1992-06-01,FL-Miami,79.78
1992-06-01,FL-Tampa,81.22
1992-06-01,GA-Atlanta,70.59
1992-06-01,IL-Chicago,74.45
1992-06-01,MA-Boston,64.38
1992-06-01,MI-Detroit,60.92
1992-06-01,MN-Minneapolis,67.3
1992-06-01,NC-Charlotte,73.6
1992-06-01,NV-Las Vegas,82.84
1992-06-01,NY-New York,75.14
1992-06-01,OH-Cleveland,73.16
1992-06-01,OR-Portland,62.73
1992-06-01,TX-Dallas,
1992-06-01,WA-Seattle,67.9
1992-06-01,Composite-10,77.94
1992-06-01,Composite-20,
1992-06-01,National-US,76.61
1992-07-01,AZ-Phoenix,66.26
1992-07-01,CA-Los Angeles,90.06
1992-07-01,CA-San Diego,80.1
1992-07-01,CA-San Francisco,70.0
1992-07-01,CO-Denver,54.4
1992-07-01,DC-Washington,89.08
1992-07-01,FL-Miami,78.05
1992-07-01,FL-Tampa,80.69
1992-07-01,GA-Atlanta,71.29
1992-07-01,IL-Chicago,75.48
1992-07-01,MA-Boston,64.46
1992-07-01,MI-Detroit,61.15
